,CumBOE,CumGas,CumOil,DrillType,Field,First6BOE,FirstProdDate,GrossPerforatedInterval,HorizontalLength,LowerPerforation,OperatorAlias,Range,TargetFormation,TotalDepth,Township,TreatmentJobCount,UpperPerforation,VerticalDepth,WellName,WellNumber,gel,sandmass,slick,xlinkgel
5123370470000,184930.0,532483.0,96182.0,H,WATTENBERG,51182.0,2013-11-01,4294.0,4640.47,11473.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,CODELL,11540.0,03N,1.0,7179.0,7212.0,QUALLS,3C-28H,0.0,2319271.5524143055,1.0,0.0
5123370520000,185525.0,579668.0,88914.0,H,WATTENBERG,49022.0,2013-11-01,4004.0,4261.69,11229.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,CODELL,11305.0,03N,1.0,7225.0,7161.46,QUALLS,3E-28H,0.0,2189066.525986919,1.0,0.0
5123370620000,110541.0,209974.0,75546.0,H,WATTENBERG,36629.0,2013-06-01,4070.0,4539.67,11275.0,BONANZA CREEK ENERGY,63W,NIOBRARA,11275.0,05N,1.0,7205.0,6442.0,NORTH PLATTE,K-O-13HNC,0.0,3480114.2182676145,1.0,1.0
5123370690000,37321.0,52678.0,28541.0,H,DJ HORIZONTAL NIOBRARA,19093.0,2013-08-01,,4332.6,,CONDOR ENERGY TECHNOLOGY,60W,NIOBRARA,10561.0,07N,1.0,,6263.0,STATE 16-7-60,1H,0.0,2650504.3474071315,1.0,1.0
5123370700000,116053.0,87460.0,101476.0,H,DJ HORIZONTAL NIOBRARA,42663.0,2013-11-01,3731.0,4368.72,9920.0,NOBLE ENERGY,58W,NIOBRARA,10037.0,09N,2.0,6189.0,5688.0,FISCUS FEDERAL,LD23-78HN,0.0,2331977.336492303,1.0,1.0
5123370730000,85863.0,104028.0,68525.0,H,DJ HORIZONTAL NIOBRARA,37275.0,2013-09-01,3609.0,3366.72,9794.0,VERDAD RESOURCES LLC,59W,NIOBRARA,9794.0,09N,2.0,6185.0,5999.0,CASTOR,3-36-11-9-59,0.0,2352579.60955896,1.0,1.0
5123370750000,337450.0,1102669.0,153672.0,H,WATTENBERG,76287.0,2013-11-01,5159.0,5569.48,12867.0,ANADARKO,66W,NIOBRARA,12867.0,03N,1.0,7708.0,7290.57,RATTLER,13N-3HZ,0.0,2480391.59189679,1.0,1.0
5123370790000,157756.0,378252.0,94714.0,H,WATTENBERG,45961.0,2013-11-01,4510.0,5695.49,11879.0,NOBLE ENERGY,62W,NIOBRARA,11963.0,06N,1.0,7369.0,6683.0,WELLS RANCH USX AA,13-66-1HN,0.0,3754412.407231783,1.0,1.0
5123370830000,166111.0,368657.0,104668.0,H,WATTENBERG,37892.0,2013-08-01,3918.0,5048.82,11318.0,NOBLE ENERGY,63W,NIOBRARA,11418.0,06N,1.0,7400.0,6753.14,WELLS RANCH USX,AE07-65-1HN,0.0,2815675.3080297383,1.0,1.0
5123370850000,125195.0,456009.0,49193.0,H,WATTENBERG,38283.0,2013-08-01,3859.0,4749.59,10919.0,HIGHPOINT OPERATING CORPORATION,63W,NIOBRARA,10980.0,05N,1.0,7060.0,6364.0,CVR,5-63-32-1724BH,0.0,3002575.2561406214,1.0,1.0
5123370860000,78280.0,275134.0,32424.0,H,WATTENBERG,26853.0,2013-08-01,4063.0,4916.03,11335.0,HIGHPOINT OPERATING CORPORATION,63W,CODELL-FORT HAYS,11680.0,05N,1.0,7272.0,6514.0,CVR,5-63-32-1609CDH,0.0,2554857.2923753522,1.0,1.0
5123370870000,149020.0,558986.0,55856.0,H,WATTENBERG,54890.0,2013-09-01,,4962.86,,HIGHPOINT OPERATING CORPORATION,63W,CODELL-NIOBRARA,11697.0,05N,1.0,,6430.0,CVR,5-63-32-1609CH,0.0,2900084.78661625,1.0,1.0
5123370900000,38843.0,56742.0,29386.0,H,WILDCAT,25949.0,2013-06-01,3575.0,4134.39,10426.0,HIGHPOINT OPERATING CORPORATION,62W,NIOBRARA,10475.0,06N,1.0,6851.0,6328.0,PAPPENHEIM,6-62-26-0108BH,0.0,3097064.366203701,1.0,1.0
5123370950000,103866.0,254346.0,61475.0,H,WATTENBERG,34296.0,2014-02-01,,4325.74,,BONANZA CREEK ENERGY,63W,CODELL,11070.0,05N,1.0,,6527.0,STATE NORTH PLATTE,F-J-26HC,0.0,3463293.8869796735,1.0,1.0
5123370960000,239384.0,175536.0,210128.0,H,DJ HORIZONTAL NIOBRARA,75703.0,2013-07-01,3436.0,4302.4,9422.0,NOBLE ENERGY,58W,NIOBRARA,9505.0,09N,1.0,5986.0,5521.0,CASTOR,LD12-78HN,0.0,2332396.285662139,1.0,1.0
5123370970000,286745.0,275412.0,240843.0,H,DJ HORIZONTAL NIOBRARA,84016.0,2013-07-01,3783.0,4869.49,9793.0,NOBLE ENERGY,58W,NIOBRARA,9888.0,09N,1.0,6010.0,5520.0,CASTOR FEDERAL,LD13-78HN,0.0,2581338.574287081,1.0,1.0
5123371000000,124106.0,341115.0,67253.0,H,WATTENBERG,39277.0,2014-03-01,4205.0,5112.42,11840.0,PDC ENERGY,64W,NIOBRARA,11840.0,07N,1.0,7635.0,6989.0,RICHTER,34U-303,0.0,3299903.1077193897,1.0,1.0
5123371050000,203108.0,773007.0,74273.0,H,WATTENBERG,52518.0,2014-02-01,4149.0,4678.35,12005.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,12072.0,02N,1.0,7856.0,7483.0,BILLINGS,1D-34H,0.0,2232664.8189295502,1.0,0.0
5123371060000,322489.0,987797.0,157856.0,H,WATTENBERG,63521.0,2014-02-01,4242.0,4687.85,12218.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,CODELL,12295.0,02N,1.0,7976.0,7736.0,BILLINGS,1A-34H,0.0,4974189.721496047,1.0,1.0
5123371070000,196515.0,705306.0,78964.0,H,WATTENBERG,52735.0,2014-02-01,4227.0,4623.04,11988.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,12050.0,02N,1.0,7761.0,7497.0,BILLINGS,1B-34H,0.0,2234705.3697191733,1.0,0.0
5123371080000,234669.0,880970.0,87841.0,H,WATTENBERG,50732.0,2014-02-01,,1138.31,,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,6560.0,02N,1.0,,6438.02,BILLINGS,1F-34H,0.0,5361969.597846377,1.0,1.0
5123371090000,225796.0,786492.0,94714.0,H,WATTENBERG,52331.0,2014-02-01,4289.0,4772.62,12217.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,CARLILE-CODELL-FORT HAYS,12275.0,02N,1.0,7928.0,7720.0,BILLINGS,1E-34H,0.0,2323811.1174701927,1.0,0.0
5123371100000,225079.0,812451.0,89670.0,H,WATTENBERG,50226.0,2014-02-01,4241.0,4636.3,12215.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,CODELL,12199.0,02N,1.0,7974.0,7649.0,BILLINGS,1C-34H,0.0,2261151.836231221,1.0,0.0
5123371110000,289117.0,934812.0,133315.0,H,WATTENBERG,76271.0,2013-09-01,4095.0,4612.76,12098.0,ANADARKO,66W,CODELL,12098.0,02N,1.0,8003.0,7472.67,WISHBONE,27C-24HZ,0.0,1951329.7361058975,1.0,1.0
5123371130000,237854.0,749900.0,112871.0,H,WATTENBERG,65096.0,2013-09-01,4185.0,4526.46,11919.0,ANADARKO,66W,NIOBRARA,11919.0,02N,1.0,7734.0,7350.17,WISHBONE,27N-24HZ,0.0,1855351.3621768751,1.0,1.0
5123371210000,115192.0,301845.0,64884.0,H,EATON,45587.0,2013-12-01,,4546.4,,PDC ENERGY,65W,CODELL,11642.0,06N,1.0,,7209.0,DIANA,6T-401,0.0,3115436.224343541,1.0,1.0
5123371220000,107989.0,302785.0,57525.0,H,EATON,44455.0,2013-12-01,,4540.59,,PDC ENERGY,65W,NIOBRARA,11471.0,06N,1.0,,7029.0,DIANA,6T-241,0.0,3103358.7162958467,1.0,1.0
5123371230000,149963.0,380765.0,86502.0,H,EATON,43246.0,2013-12-01,,4554.87,,PDC ENERGY,65W,CODELL,11661.0,06N,1.0,,7209.0,DIANA,6Q-421,0.0,3123622.8314268515,1.0,1.0
5123371240000,113601.0,315377.0,61038.0,H,EATON,40135.0,2013-12-01,,4572.0,,PDC ENERGY,65W,NIOBRARA,11540.0,06N,1.0,,7100.0,DIANA,6T-321,0.0,3039225.8447659425,1.0,1.0
5123371280000,114647.0,221011.0,77812.0,H,WATTENBERG,36297.0,2013-11-01,,4553.64,,PDC ENERGY,66W,CODELL,12456.0,07N,1.0,,7458.0,THORNTON,21K-443,0.0,3109659.654416083,1.0,1.0
5123371290000,130075.0,243987.0,89410.0,H,WATTENBERG,36149.0,2013-11-01,,4432.7,,PDC ENERGY,66W,CODELL,12010.0,07N,1.0,,7505.0,THORNTON,21R-403,0.0,3889328.622069386,1.0,1.0
5123371300000,67517.0,106667.0,49739.0,H,WATTENBERG,27128.0,2013-11-01,3952.0,4468.86,11625.0,PDC ENERGY,65W,CODELL-FORT HAYS,11625.0,07N,2.0,7673.0,7262.99,TATEYAMA,15U-434,0.0,3102600.6598179596,1.0,1.0
5123371310000,99911.0,229053.0,61736.0,H,WATTENBERG,24922.0,2013-12-01,3856.0,4507.26,10989.0,NOBLE ENERGY,63W,NIOBRARA,11083.0,07N,1.0,7133.0,6652.0,CROW CREEK STATE AC,36-77HN,0.0,3032357.643086593,1.0,1.0
5123371320000,103136.0,229891.0,64821.0,H,WATTENBERG,26937.0,2013-12-01,3870.0,4507.39,10964.0,NOBLE ENERGY,63W,NIOBRARA,11056.0,07N,1.0,7094.0,6650.0,CROW CREEK STATE AC,36-76HN,0.0,3066831.116382287,1.0,1.0
5123371330000,88381.0,169805.0,60080.0,H,WATTENBERG,31734.0,2013-12-01,3888.0,4495.97,11058.0,NOBLE ENERGY,63W,NIOBRARA,11155.0,07N,2.0,7170.0,6736.0,CROW CREEK STATE AC,36-77-1HN,0.0,3104955.241630119,1.0,1.0
5123371360000,138640.0,367519.0,77387.0,H,WATTENBERG,45524.0,2013-10-01,4201.0,4903.76,11312.0,NOBLE ENERGY,63W,NIOBRARA,11406.0,06N,1.0,7111.0,6675.0,WELLS RANCH USX,AA27-63-1HN,0.0,3745367.93115814,1.0,1.0
5123371380000,103833.0,271726.0,58545.0,H,WATTENBERG,36714.0,2013-10-01,4073.0,4933.42,11355.0,NOBLE ENERGY,63W,NIOBRARA,11447.0,06N,1.0,7282.0,6631.0,WELLS RANCH USX,AA27-69-1HN,0.0,3760566.269592325,1.0,1.0
5123371390000,122743.0,285011.0,75241.0,H,WATTENBERG,42603.0,2013-10-01,4329.0,4843.94,11382.0,NOBLE ENERGY,63W,NIOBRARA,11478.0,06N,1.0,7053.0,6642.0,WELLS RANCH USX,AA27-68-1HN,0.0,3733472.165483789,1.0,1.0
5123371400000,124987.0,296349.0,75595.0,H,WATTENBERG,44990.0,2013-10-01,4196.0,4953.92,11378.0,NOBLE ENERGY,63W,NIOBRARA,11462.0,06N,2.0,7182.0,6656.0,WELL RANCH USX,AA27-65-1HN,0.0,3763248.8149924646,1.0,1.0
5123371410000,127561.0,330040.0,72554.0,H,WATTENBERG,43192.0,2013-10-01,4200.0,4829.21,11382.0,NOBLE ENERGY,63W,NIOBRARA,11477.0,06N,2.0,7182.0,6721.0,WELLS RANCH USX,AA27-67-1HN,0.0,3722315.6005936917,1.0,1.0
5123371420000,146951.0,351983.0,88287.0,H,WATTENBERG,47729.0,2013-10-01,4187.0,4900.78,11356.0,NOBLE ENERGY,63W,NIOBRARA,11447.0,06N,2.0,7169.0,6643.0,WELLS RANCH USX,AA27-66-1HN,0.0,3744692.6948925527,1.0,1.0
5123371430000,142887.0,370147.0,81196.0,H,WATTENBERG,49732.0,2013-10-01,3999.0,5003.61,11356.0,NOBLE ENERGY,63W,NIOBRARA,11434.0,06N,2.0,7357.0,6651.0,WELLS RANCH USX,AA27-62-1HN,0.0,3518660.196395,1.0,1.0
5123371440000,45393.0,62088.0,35045.0,H,DJ HORIZONTAL NIOBRARA,18123.0,2014-07-01,4120.0,4507.38,10892.0,VERDAD RESOURCES LLC,59W,NIOBRARA,10892.0,N,1.0,6772.0,6379.0,TIMBRO RANCH,1-31-10-59,0.0,2725982.33528662,0.0,1.0
5123371450000,184775.0,642228.0,77737.0,H,WATTENBERG,58868.0,2013-10-01,3870.0,4337.02,11868.0,ANADARKO,66W,CODELL-FORT HAYS,11868.0,02N,1.0,7998.0,7525.35,WISHBONE,30C-24HZ,0.0,1969148.4904635383,1.0,1.0
5123371460000,227505.0,765036.0,99999.0,H,WATTENBERG,63251.0,2013-09-01,4138.0,4496.34,12030.0,ANADARKO,66W,CODELL,12030.0,02N,1.0,7892.0,7504.67,WISHBONE,3C-24HZ,0.0,1913655.4209104364,1.0,1.0
5123371470000,265313.0,1006503.0,97562.0,H,WATTENBERG,75198.0,2013-10-01,4085.0,4502.16,11842.0,ANADARKO,66W,NIOBRARA,11842.0,02N,1.0,7757.0,7356.35,WISHBONE,30N-24HZ,0.0,4278514.398349526,1.0,1.0
5123371490000,244905.0,849619.0,103302.0,H,WATTENBERG,70880.0,2013-09-01,4093.0,4491.12,11910.0,ANADARKO,66W,NIOBRARA,11910.0,02N,1.0,7817.0,7346.37,WISHBONE,29N-E24HZ,0.0,2034131.0135572809,1.0,1.0
5123371520000,242728.0,891114.0,94209.0,H,WATTENBERG,63920.0,2013-09-01,4133.0,4506.1,11895.0,ANADARKO,66W,NIOBRARA,11895.0,02N,1.0,7762.0,7375.39,WISHBONE,29N-W24HZ,0.0,2079887.1859861547,1.0,1.0
5123371530000,220751.0,774495.0,91668.0,H,WATTENBERG,63860.0,2013-09-01,4047.0,4494.47,11999.0,ANADARKO,66W,CODELL-FORT HAYS,11999.0,02N,1.0,7952.0,7515.33,WISHBONE,29C-24HZ,0.0,2046530.1933040689,1.0,1.0
5123371540000,264215.0,963957.0,103555.0,H,WATTENBERG,67456.0,2013-09-01,3952.0,4496.01,11700.0,ANADARKO,66W,NIOBRARA,11832.0,02N,2.0,7748.0,7358.73,WISHBONE,4N-24HZ,0.0,1853791.996045675,1.0,1.0
5123371640000,128254.0,500582.0,44824.0,H,WATTENBERG,41975.0,2013-10-01,3719.0,4066.59,11062.0,NOBLE ENERGY,64W,NIOBRARA,11136.0,05N,2.0,7343.0,6632.0,TREBOR,B11-69-1HN,0.0,3574743.3474320527,1.0,1.0
5123371650000,134737.0,516586.0,48639.0,H,WATTENBERG,39880.0,2013-10-01,3334.0,4115.82,10478.0,NOBLE ENERGY,64W,NIOBRARA,10552.0,05N,3.0,7144.0,6606.0,TREBOR,B11-68-1HN,0.0,6670623.760497495,1.0,1.0
5123371680000,222271.0,500914.0,138785.0,H,WATTENBERG,71644.0,2014-05-01,8849.0,9800.34,16040.0,NOBLE ENERGY,63W,NIOBRARA,16165.0,06N,1.0,7191.0,6607.0,NCLP PC AA,"=""04-65-1HN""",0.0,3384530.1486625667,1.0,1.0
5123371690000,133066.0,265279.0,88853.0,H,WATTENBERG,43675.0,2013-09-01,3735.0,5052.37,10867.0,NOBLE ENERGY,63W,NIOBRARA,10962.0,06N,2.0,7132.0,6666.53,WELLS RANCH PC USX AA,23-69-1HN,0.0,3378799.8080230462,1.0,1.0
5123371700000,133202.0,303670.0,82590.0,H,WATTENBERG,44351.0,2013-09-01,3819.0,5006.5,10959.0,NOBLE ENERGY,63W,NIOBRARA,11055.0,06N,1.0,7140.0,6670.25,WELLS RANCH USX AA,23-68-1HN,0.0,3292888.6837947574,1.0,1.0
5123371740000,213565.0,531381.0,125001.0,H,WATTENBERG,62221.0,2014-04-01,8793.0,9811.33,16107.0,NOBLE ENERGY,63W,NIOBRARA,16231.0,06N,1.0,7314.0,6676.0,NCLP PC AA,"=""04-65HN""",0.0,7956694.04931409,1.0,1.0
5123371760000,167104.0,327394.0,112538.0,H,WATTENBERG,43462.0,2014-05-01,8894.0,9827.09,16078.0,NOBLE ENERGY,63W,NIOBRARA,16201.0,06N,1.0,7184.0,6592.0,NCLP PC AA,"=""04-67-1HN""",0.0,7890216.242564727,1.0,1.0
5123371770000,237199.0,502805.0,153398.0,H,WATTENBERG,63821.0,2014-04-01,8857.0,9805.93,16028.0,NOBLE ENERGY,63W,NIOBRARA,16150.0,06N,2.0,7171.0,6593.0,NCLP PC AA,"=""04-66-1HN""",0.0,7901978.331689562,1.0,1.0
5123371790000,206272.0,376092.0,143590.0,H,WATTENBERG,52853.0,2014-04-01,8937.0,9842.38,16162.0,NOBLE ENERGY,63W,NIOBRARA,16290.0,06N,2.0,7225.0,6596.0,NCLP PC AA,"=""04-69-1HN""",0.0,7944087.510506369,1.0,1.0
5123371840000,186023.0,425120.0,115170.0,H,WATTENBERG,47453.0,2013-09-01,4082.0,4855.97,11252.0,NOBLE ENERGY,63W,NIOBRARA,11347.0,06N,1.0,7170.0,6724.67,WELLS RANCH USX,AE07-67-1HN,0.0,3324229.5189125882,1.0,1.0
5123371860000,92961.0,182979.0,62465.0,H,NE RIVERSIDE II,36903.0,2013-08-01,,4420.62,,BONANZA CREEK ENERGY,61W,NIOBRARA,10763.0,05N,1.0,,6087.36,PRONGHORN,P-T-22HNB,0.0,3441920.605021492,1.0,1.0
5123371880000,150101.0,578360.0,53708.0,H,WATTENBERG,48754.0,2015-04-01,5627.0,4902.34,13507.0,ANADARKO,66W,NIOBRARA,13507.0,03N,1.0,7880.0,7293.0,MILLER,18N-24HZ,0.0,1216263.5855528018,1.0,1.0
5123371900000,192200.0,739788.0,68902.0,H,WATTENBERG,49191.0,2015-03-01,5214.0,4367.3,13082.0,ANADARKO,66W,NIOBRARA,13082.0,03N,1.0,7868.0,7362.0,MILLER,4N-24HZ,0.0,3783728.414189436,1.0,1.0
5123371920000,234080.0,895791.0,84781.0,H,WATTENBERG,71193.0,2013-11-01,6805.0,8159.89,13979.0,NOBLE ENERGY,64W,NIOBRARA,14095.0,05N,2.0,7174.0,6697.0,LEEROY,B11-79HNM,0.0,6071923.234908761,1.0,1.0
5123371940000,247952.0,920125.0,94598.0,H,WATTENBERG,74919.0,2013-11-01,6804.0,8181.67,14057.0,NOBLE ENERGY,64W,CODELL,14173.0,05N,2.0,7253.0,6776.0,JENKINS,B11-79-1HCM,0.0,6340256.025993996,1.0,1.0
5123372000000,219825.0,724311.0,99107.0,H,WATTENBERG,58372.0,2013-12-01,5830.0,6663.38,12931.0,NOBLE ENERGY,64W,NIOBRARA,13031.0,05N,1.0,7101.0,6549.0,HOLMAN,B15-65HNM,0.0,4762738.828427154,1.0,1.0
5123372010000,235509.0,867199.0,90976.0,H,WATTENBERG,63694.0,2013-12-01,5458.0,6328.08,12573.0,NOBLE ENERGY,64W,NIOBRARA,12684.0,05N,2.0,7115.0,6585.0,HOLMAN,B15-66HN,0.0,3565541.121461345,1.0,1.0
5123372020000,146754.0,583196.0,49555.0,H,WATTENBERG,46113.0,2014-02-01,3614.0,4414.23,10661.0,NOBLE ENERGY,64W,NIOBRARA,10754.0,05N,1.0,7047.0,6556.0,COCKROFT,B11-62-1HN,0.0,3265166.6181538664,1.0,1.0
5123372030000,195133.0,748252.0,70424.0,H,WATTENBERG,60742.0,2014-02-01,4524.0,4973.15,11618.0,NOBLE ENERGY,64W,NIOBRARA,11709.0,05N,1.0,7094.0,6561.0,COCKROFT,B15-69-1HNM,0.0,3884566.314633974,1.0,1.0
5123372080000,117350.0,259278.0,74137.0,H,WATTENBERG,35945.0,2014-01-01,3559.0,4546.1,10686.0,NOBLE ENERGY,62W,NIOBRARA,10769.0,06N,1.0,7127.0,6570.0,WELLS RANCH AE,20-63-1HN,0.0,3246075.006266684,1.0,1.0
5123372120000,112556.0,291128.0,64035.0,H,WATTENBERG,28553.0,2014-01-01,3709.0,4418.56,10777.0,NOBLE ENERGY,62W,NIOBRARA,10861.0,06N,1.0,7068.0,6578.0,WELLS RANCH AE,20-67HN,0.0,3481604.3022862454,1.0,1.0
5123372150000,125917.0,301976.0,75588.0,H,WATTENBERG,41975.0,2014-02-01,3617.0,4753.73,11086.0,NOBLE ENERGY,62W,NIOBRARA,11179.0,06N,1.0,7469.0,6565.0,WELLS RANCH AE,29-69HN,0.0,3184630.902021478,1.0,1.0
5123372160000,75531.0,161900.0,48548.0,H,WATTENBERG,24447.0,2014-01-01,3641.0,4440.6,10796.0,NOBLE ENERGY,62W,NIOBRARA,10886.0,06N,1.0,7155.0,6577.0,WELLS RANCH AE,20-68HN,0.0,3062102.8608198967,1.0,1.0
5123372200000,45451.0,79453.0,32209.0,H,WATTENBERG,31459.0,2013-06-01,3920.0,4636.96,10670.0,HIGHPOINT OPERATING CORPORATION,62W,NIOBRARA,10918.0,06N,1.0,6750.0,6382.0,PAPPENHEIM,6-62-27-0108BH,0.0,3219938.902724093,1.0,1.0
5123372210000,105181.0,193552.0,72922.0,H,WATTENBERG,29177.0,2014-01-01,3912.0,4524.94,10984.0,NOBLE ENERGY,62W,NIOBRARA,11077.0,06N,2.0,7072.0,6592.0,WELLS RANCH AE,20-65-1HN,0.0,3063039.020053461,1.0,1.0
5123372230000,84283.0,174271.0,55238.0,H,WATTENBERG,25485.0,2014-01-01,3617.0,4535.59,10797.0,NOBLE ENERGY,62W,NIOBRARA,10897.0,06N,1.0,7180.0,6572.0,WELLS RANCH AE,20-69HN,0.0,3025890.2344496986,1.0,1.0
5123372270000,112565.0,201965.0,78904.0,H,WATTENBERG,40692.0,2013-09-01,,4402.27,,BONANZA CREEK ENERGY,62W,NIOBRARA,10985.0,05N,1.0,,6253.0,STATE ANTELOPE,U-Y-32HNB,0.0,3450834.578066569,1.0,1.0
5123372310000,232324.0,583332.0,135102.0,H,WATTENBERG,66973.0,2014-02-01,4014.0,4703.24,11916.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,CODELL,11977.0,03N,1.0,7902.0,7414.0,DEVORE,1A-34H,0.0,10065521.866392529,1.0,1.0
5123372330000,182448.0,543806.0,91814.0,H,WATTENBERG,53675.0,2014-02-01,4162.0,4567.01,11943.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,CODELL,11964.0,03N,1.0,7781.0,7424.92,DEVORE,1C-34H,0.0,4410387.711529549,1.0,0.0
5123372350000,90269.0,176620.0,60832.0,H,WATTENBERG,30753.0,2013-09-01,3843.0,4493.97,10918.0,BONANZA CREEK ENERGY,62W,NIOBRARA,11040.0,05N,1.0,7075.0,6365.0,STATE ANTELOPE,11-14-32HNB,0.0,3450372.095558379,1.0,1.0
5123372370000,62944.0,106216.0,45241.0,H,DJ HORIZONTAL NIOBRARA,25032.0,2014-10-01,4263.0,4496.93,10653.0,VERDAD RESOURCES LLC,60W,NIOBRARA,10653.0,09N,1.0,6390.0,6092.0,SHULL,2-35-9-60,0.0,2696943.3434525905,0.0,1.0
5123372390000,73092.0,87254.0,58550.0,H,DJ HORIZONTAL NIOBRARA,30504.0,2014-10-01,4299.0,4572.41,10722.0,VERDAD RESOURCES LLC,60W,NIOBRARA,10722.0,09N,1.0,6423.0,6218.0,SHULL,1-35-9-60,0.0,2691040.448051786,0.0,1.0
5123372400000,100099.0,177142.0,70575.0,H,DJ HORIZONTAL NIOBRARA,36690.0,2013-08-01,4023.0,4415.7,10616.0,VERDAD RESOURCES LLC,60W,NIOBRARA,10616.0,08N,1.0,6593.0,6245.0,SCHNEIDER,2-14-8-60,0.0,2522528.9748615734,0.0,1.0
5123372430000,60805.0,68773.0,49343.0,H,DJ HORIZONTAL NIOBRARA,20631.0,2013-08-01,,4597.36,,VERDAD RESOURCES LLC,60W,NIOBRARA,10829.0,09N,1.0,,6170.0,SHULL,4-25-9-60,0.0,2137860.3383365446,1.0,1.0
5123372440000,71073.0,75750.0,58448.0,H,DJ HORIZONTAL NIOBRARA,27889.0,2013-08-01,4009.0,4471.05,10565.0,VERDAD RESOURCES LLC,60W,NIOBRARA,10565.0,09N,2.0,6556.0,6232.0,SHULL,3-25-9-60,0.0,2528216.291670104,1.0,1.0
5123372450000,98993.0,93114.0,83474.0,H,DJ HORIZONTAL NIOBRARA,36830.0,2013-08-01,4017.0,4430.7,10580.0,VERDAD RESOURCES LLC,60W,NIOBRARA,10580.0,09N,1.0,6563.0,6202.0,SHULL,2-25-9-60,0.0,2610348.903043031,1.0,1.0
5123372470000,259120.0,653418.0,150217.0,H,WATTENBERG,74862.0,2014-02-01,4089.0,4670.26,11757.0,CRESTONE PEAK RESOURCES OPERATING LLC,66W,NIOBRARA,11820.0,03N,2.0,7668.0,7206.0,DEVORE,1B-34H,0.0,4472492.673281301,1.0,0.0
5123372520000,178380.0,350914.0,119894.0,H,WATTENBERG,72893.0,2015-08-01,,10974.57,,EXTRACTION O&G,67W,NIOBRARA,16821.0,06N,1.0,,6940.0,KODAK,9,0.0,10595786.720464913,1.0,1.0
5123372530000,118618.0,228493.0,80536.0,H,WATTENBERG,62512.0,2014-08-01,4176.0,5757.38,11867.0,EXTRACTION O&G,67W,CODELL,11865.0,06N,1.0,7691.0,7148.0,KODAK,8,0.0,3301085.2215594156,1.0,1.0
5123372540000,207898.0,452545.0,132474.0,H,WATTENBERG,62926.0,2014-08-01,4184.0,5806.18,11901.0,EXTRACTION O&G,67W,CODELL,11917.0,06N,1.0,7717.0,7148.0,KODAK,12,0.0,3392010.3137640627,1.0,1.0
5123372560000,232439.0,500473.0,149027.0,H,WATTENBERG,91763.0,2015-08-01,9218.0,10923.43,16727.0,EXTRACTION O&G,67W,NIOBRARA,16833.0,06N,2.0,7509.0,6936.0,KODAK,6,0.0,3968332.2977085565,1.0,1.0
5123372570000,231130.0,429651.0,159521.0,H,WATTENBERG,94539.0,2015-08-01,9274.0,10963.84,16819.0,EXTRACTION O&G,67W,NIOBRARA,16905.0,06N,1.0,7545.0,6960.0,KODAK,10,0.0,10556939.874846043,1.0,1.0
5123372580000,151909.0,295312.0,102690.0,H,WATTENBERG,80565.0,2014-08-01,4166.0,5808.04,11905.0,EXTRACTION O&G,67W,CODELL,11906.0,06N,1.0,7739.0,7162.0,KODAK,4,0.0,3142414.0673711337,1.0,1.0
5123372590000,171402.0,553313.0,79183.0,H,WATTENBERG,50236.0,2013-11-01,4227.0,4543.57,11357.0,CRESTONE PEAK RESOURCES OPERATING LLC,68W,NIOBRARA,11427.0,03N,2.0,7130.0,7063.53,QUALLS,3D-28H,0.0,2339366.1472785366,1.0,0.0
5123372610000,129954.0,553167.0,37759.0,H,WATTENBERG,42801.0,2013-06-01,3512.0,4338.03,10845.0,NOBLE ENERGY,65W,NIOBRARA,10971.0,05N,1.0,7333.0,6770.58,SAUER,F33-77-1HNX,0.0,2086263.335757384,1.0,1.0
5123372660000,94436.0,320638.0,40996.0,H,WATTENBERG,31477.0,2013-10-01,3834.0,4533.13,10684.0,HIGHPOINT OPERATING CORPORATION,62W,NIOBRARA,10882.0,06N,1.0,6850.0,6327.0,PAPPENHEIM,6-62-23-0164BH,0.0,3376255.6460199044,1.0,1.0
5123372670000,127245.0,166830.0,99440.0,H,WATTENBERG,54007.0,2013-09-01,4036.0,4233.27,10840.0,BONANZA CREEK ENERGY,62W,NIOBRARA,10840.0,05N,1.0,6804.0,6270.0,STATE ANTELOPE,P-T-32HNB,0.0,3354601.268390211,1.0,1.0
5123372690000,82565.0,180404.0,52498.0,H,WATTENBERG,28352.0,2013-10-01,3824.0,4376.72,10561.0,HIGHPOINT OPERATING CORPORATION,62W,NIOBRARA,10605.0,06N,1.0,6737.0,6300.0,PAPPENHEIM,6-62-23-0362BH,0.0,3187371.56653327,1.0,1.0
